"id","name","longitude","latitude","primary_category","alternate_categories","address","locality","postcode","region","country","phones","emails","websites","socials","brand","confidence","version","source_datasets","source_licenses","source_update_times"
"880dfea5-e262-41af-8c46-f3f5515b4d38","NYU Dental Faculty Practice","-73.9784000172566","40.7378747357651","dentist","","345 E 24th St","New York","10010","NY","US","(212) 998-9672","","https://dental.nyu.edu","","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2026-03-12T00:00:00.000 | 2026-06-11T11:57:15Z"
"b09fcb65-8c93-4437-b117-2d3d39c66932","Southville Dental Group","-73.97836904","40.73785597","dentist","","345 E 24th St","New York","10010-4020","NY","US","+12129989800","abdullahlakhani01011997@gmail.com","http://dental.nyu.edu/","https://www.facebook.com/103669785720000","","0.9199122190475464","7","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"8dc92341-9f8a-4632-befa-edc34917f6df","Aesthetic Advantage","-73.97833069","40.73783776","dentist","health_and_medical","345 E 24th St","New York","10010-4020","NY","US","+12127943552","aestheticadvantage@ra-grp.com","http://www.aestheticadvantage.com/","https://www.facebook.com/510784768975841","Aesthetic Advantage Courses for Dentist's","0.517416775226593","8","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"82d837de-1ad4-4b06-8457-61cbbdbbf8d6","Udi Yohanan, DDS, P.C. - Dentist in Chelsea","-74.000745","40.745221","dentist","health_and_medical","360 W 22nd St Apt 1L","NEW YORK","10011","NY","US","6464000852","","http://chelsea-dentist.com/","","","0.85","7","Microsoft | Overture","CDLA-Permissive-2.0","2025-07-24T10:47:47.837Z | 2026-06-11T11:57:15Z"
"ea1d2af8-d0c5-4aed-9d3b-974c8cf292e0","Rollback Dentistry","-73.978306","40.737895","dentist","orthodontist | property_management","345 E 24th St","New York","10010-4020","NY","US","+18007233368","","http://www.drjchaudhry.com/","https://www.facebook.com/196038607088684","","0.6887924671173096","7","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"cd506054-03ae-4f73-b238-16cfd08b2d38","Chelsea Dentist","-73.99696728","40.74483325","dentist","general_dentistry | cosmetic_dentist","241 W 23rd St","New York","10011-2320","NY","US","+12126912112","bay20st@yahoo.com","http://www.chelseasmilesdental.com/","https://www.facebook.com/194808283888750","Chelsea Smiles Dental Group","0.9199122190475464","9","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"6d96c922-bb61-40f3-8d10-625380b91f38","The Chelsea Dental Group: Pauline Vu, DDS","-74.0015808818333","40.7454476135041","dentist","","360 W 22nd St Apt 1L","New York","10011","NY","US","(212) 847-4888","chelseadentalmarketing@gmail.com","http://www.thechelseadentalgroup.com","https://www.twitter.com/paulinevudds | https://www.facebook.com/840731312645340","","0.9902192950248718","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-01-10T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"91df3dad-3d04-4c2e-98fd-159bfbbc6ebb","Dr. Pauline Vu","-74.00174331","40.74555993","dentist","general_dentistry","360 W 22nd St","New York","10011-0021","NY","US","+12122425910","info@thechelseadentalgroup.com","http://www.thechelseadentalgroup.com/","https://www.facebook.com/840731312645340","","0.9764714241027832","9","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"9b725d9f-4756-4889-9bfe-0126fe555835","Mark Orenshein","-73.99725135","40.74504896","dentist","general_dentistry | doctor","255 W 23rd St","New York","10011-2312","NY","US","+12129294234","","http://www.markorensheindds.com/","https://www.facebook.com/167548013318237","","0.9199122190475464","7","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"1b9022d5-a975-4247-96f8-a64bfb7a7d27","Carroll Gardens Dental Associates","-73.99685407","40.68061234","dentist","general_dentistry | medical_service_organizations","402 Court St","New York","11231-4206","NY","US","+17188341446","info@nycdental.com","http://nycdent.com","https://www.facebook.com/116189885109085","","0.9721863269805908","8","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"b49442c0-fe1a-41fe-af96-e652f177dbf4","Atlantic Dental Care","-73.98159635","40.68548821","dentist","general_dentistry | health_and_medical","502 Atlantic Ave","Brooklyn","11217-1813","NY","US","+17186439010","","http://atlanticdentalcarepc.com","https://www.facebook.com/104437859623167","Atlantic Dental Care PC","0.9902192950248718","10","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"1db59646-9bf6-4f8b-bbaa-8b6ac0f57386","Lucas Dental Associates","-74.0310976","40.7400047","dentist","general_dentistry | cosmetic_dentist","232 Bloomfield St","Hoboken","07030-4724","NJ","US","+12017988899","info@lucasdental.com","http://lucasdental.com/","https://www.facebook.com/197434126943919","Lucas Dental","0.9929531216621399","9","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"da21280c-1b8b-46d0-b0f0-0eafe8da40c8","Robin Lucas, DMD","-74.0311073072509","40.7400555412421","dentist","","232 Bloomfield St","Hoboken","07030","NJ","US","(201) 798-8899","","http://www.lucasdental.com","","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2025-07-10T00:00:00.000 | 2026-06-11T11:57:15Z"
"7483d11f-f754-499e-8c84-22a545816ac5","South Brooklyn Dentist","-73.99904585","40.6798896","dentist","general_dentistry","62 2nd Pl","Brooklyn","11231-4106","NY","US","+17186257147","drdressel@southbrooklyndentist.com","http://SouthBrooklynDentist.com/","https://www.facebook.com/385573421532986","","0.9902192950248718","8","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"b8bd0c42-6140-425b-b1a3-0a09e703daaa","Dental Care Of Cobble Hill","-73.9992053878707","40.6797697949203","dentist","","62 2nd Pl","New York","11231","NY","US","(718) 625-7147","","http://www.dentalcareofcobblehill.com","","","0.77","6","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2026-03-18T00:00:00.000 | 2026-06-11T11:57:15Z"
"ce22ab8d-eee1-40c1-83fc-18f2d27d7a04","Jeffrey M Dressel","-73.9992053878707","40.6797697949203","dentist","","62 2nd Pl","Brooklyn","11231","NY","US","(718) 625-7147","","http://www.dentalcareofcobblehill.com","","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-01-22T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"d93ca0ec-1c53-4c06-b2ce-cfacd30acbf2","Happy Kidds Pediatric Dentistry","-73.9992053878707","40.6797697949203","dentist","","62 2nd Pl","Brooklyn","11231","NY","US","(718) 797-5437","","http://happykiddsdental.com","","","0.9902192950248718","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2026-02-26T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"78958ba5-93bf-4681-80ed-d37dadcd2168","Jersey City Endodontics","-74.0502228219003","40.714985134504","dentist","","377 Skinner Memorial Dr Suite 450","Jersey City","07302","NJ","US","(201) 369-9080","","https://www.jcendo.com","","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2024-10-27T00:00:00.000 | 2026-06-11T11:57:15Z"
"d8eadd53-4340-43a8-8007-98f7160448ed","Harvey Katz and Jason Katz, DDS","-73.98599029","40.74289016","dentist","general_dentistry | health_and_medical","51 Madison Ave","New York","10010-1603","NY","US","+16463741811","fd@katzsmile.com","https://katzsmile.com/","https://www.facebook.com/299276240169580","","0.9199122190475464","7","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"0c2f39d7-3045-4e81-95da-158d7cfa9515","Lauren Becker DDS","-73.98949787","40.74425695","dentist","general_dentistry | cosmetic_dentist","15 W 26th St","New York","10010-1003","NY","US","+19292843944","laurenbeckerdds@gmail.com","https://doctorlaurenbecker.com/Index.asp","https://www.facebook.com/158997720940885","","0.9979105159044266","11","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"a1035cad-3cd1-40ee-86f8-ea51251a2610","Dr Pia Lieb","-73.98446","40.74251","dentist","doctor | cosmetic_dentist","381 Park Ave S","New York","10016-8806","NY","US","+12128291515","hello@doctorpia.com","http://www.doctorpia.com/","https://www.facebook.com/490354458113592","","0.9314364790916443","7","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-06-08T13:20:12Z"
"1e017fbb-56cc-41e4-9403-41507a14784e","Beam Street","-73.96158996","40.71735911","dentist","orthodontist | teeth_whitening","76 N 4th St","New York","11249-3150","NY","US","+13473847847","","https://www.beam-st.com/locations/williamsburg-new-york","https://www.facebook.com/106855535426022","Beam Dental","0.9444988369941711","8","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"21455d08-7d6f-4d5b-9ffa-1b2e05937ffd","American Dental Arts: Estrada Francine C DDS","-74.0023715751894","40.7466670709677","dentist","","420 W 23rd St","New York","10011","NY","US","(212) 929-9200","americandentalarts@gmail.com","http://www.americandentalarts.com","https://www.facebook.com/144029808998234","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-10-18T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"56e9d58f-d4cd-4249-9e47-f563e276d1c7","Chelsea Dental Arts","-74.0007094143553","40.7466043240576","dentist","","363 W 23rd St","New York","10011","NY","US","(212) 206-9977","","http://www.chelseadentalarts.com","","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2026-03-13T00:00:00.000 | 2026-06-11T11:57:15Z"
"8c2271c3-bc91-4af1-ab83-77f6cc4356b5","Beam Dental Williamsburg","-73.9614395","40.7173581","dentist","health_and_medical","76 N 4th St","Brooklyn","11249","NY","US","3473847847","","https://www.mybeamdental.com/locations/williamsburg","","","0.85","5","Microsoft | Overture","CDLA-Permissive-2.0","2025-09-02T10:28:13.483Z | 2026-06-11T11:57:15Z"
"5141a80d-1411-4ea8-9321-62b62f704773","Highline Dental Practice","-74.00222078","40.74679287","dentist","general_dentistry | cosmetic_dentist","420 W 23rd St","New York","10011-2100","NY","US","+12129896510","","https://www.highlinedentalpractice.com","https://www.facebook.com/724758881202372","","0.9902192950248718","7","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"36a5f761-934c-472f-8251-d900018d1f05","Dental Bar Chelsea","-73.99110409","40.74503159","dentist","general_dentistry","776 6th Ave","New York","10001-0159","NY","US","+16469695632","info@dntlbar.com","http://dntlbar.com/","https://www.facebook.com/2206699202726835","","0.9199122190475464","8","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"9b828413-5254-4ebc-ace9-01943e488a10","dntl","-73.9909517577467","40.7450345468391","dentist","","776 6th St","New York","10001","NY","US","(646) 969-5632","","https://dntlbar.com","https://www.facebook.com/2206699202726835 | https://www.instagram.com/dntlbar","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2026-03-19T00:00:00.000 | 2026-06-11T11:57:15Z"
"3f624595-6d81-49dd-b097-43b160ca7f28","Midtown Dental Group NoMad","-73.98862","40.7445459","dentist","health_and_medical","1158 Broadway 3rd Fl","New York","10001","NY","US","2122134029","","https://midtowndentalgroup.com/","","","0.9902192950248718","9","Microsoft | Overture | Overture-signals","CDLA-Permissive-2.0","2025-09-07T01:50:00.837Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"ee00e17f-f3ab-4142-837d-e8498e454304","Madison Square Dentistry","-73.988632","40.74457","dentist","health_and_medical | pediatrician","1158 Broadway","New York","10001-7525","NY","US","+12122134029","madisonsquaredentistry@gmail.com","http://www.madisonsquaredentistry.com/","https://www.facebook.com/133299976687308","Madison Square Dentistry","0.9199122190475464","9","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"ebf650bd-a798-4dac-9557-b524a5baedad","Brooklyn Plaza Medical Center","-73.97596459","40.68686898","dentist","family_practice","650 Fulton St","Brooklyn","11217-1517","NY","US","+17185969800","info@brooklynplaza.org","http://www.brooklynplaza.org/","https://www.facebook.com/168211943331495","Brooklyn Plaza Medical Center, Inc.","0.9902192950248718","11","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"f1645822-7e7e-4146-b371-a860e75aa671","Dr. Sarah Hubert, DDS","-73.961027","40.718832","dentist","cosmetic_dentist | doctor","86 N 6th St","Brooklyn","11249-3000","NY","US","+13476893066","sarah@drsarahhubert.com","http://Drsarahhubert.com/virtualconsult","https://www.facebook.com/107446496030904","","0.5580663084983826","8","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"6487137b-00a4-403c-aa61-78efe00d2ffc","Ana Maria Kausel, MD","-73.9871244674273","40.7443288408547","dentist","","245 5th Ave Ste 319","New York","10016","NY","US","(646) 205-0618","office@anakauselendo.com","https://www.anakauselendo.com","https://www.twitter.com/anakauselmd | https://www.facebook.com/271809736686128","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2020-10-14T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"b1d17f14-c0ed-4f46-a463-6eb471567d88","Williamsburg Dental Arts","-73.961008","40.718825","dentist","orthodontist | pediatric_dentist","86 N 6th St","Brooklyn","11249-3000","NY","US","+13476893066","willamsburg.dental.arts@gmail.com","https://www.williamsburgdentalarts.com/","https://www.facebook.com/285902251467571","Williamsburg Dental Arts","0.9980345034599304","8","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"d1138ac3-deaa-43ba-b1fc-3e0b6cfdc8f3","Brooklyn Family Dental","-73.9689939504275","40.6924480366332","dentist","","186 Clinton Ave","Brooklyn","11205","NY","US","(718) 596-5537","dentsmilenyc@yahoo.com","http://www.brooklynfamilydentalcare.com","","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-03-21T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"444c832e-7dfc-4be8-b1c0-c95443b11c3c","David Blaustein, DDS","-74.0024929372304","40.7475270498617","dentist","","415 W 23rd St","New York","10011","NY","US","(212) 243-6081","","https://www.chelseadentalaesthetics.com","","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-10-17T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"7acb2e5b-d6ac-4c76-8e46-39c444035db6","Eighth Avenue Dental Associates","-73.9977596552196","40.7471160478806","dentist","","315 8th Ave","New York","10001","NY","US","(212) 243-3989","","","https://www.facebook.com/156973984342422","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-10-16T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"b6bd7458-efb1-45fa-9824-d53708faf14b","Preferred Dental Care - Chelsea Dentist","-73.99250464","40.74619065","dentist","general_dentistry","135 W 27th St","New York","10001-0141","NY","US","+12125947171","chelsea@pdcsmile.com","https://www.preferreddentalcare.com/","https://www.facebook.com/10150098372435524","Preferred Dental Care","0.9902192950248718","8","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"383729ca-a468-43fd-83c7-723cfdd0bd61","Nishant Thakkar DDS","-73.99251907","40.74619455","dentist","general_dentistry | doctor","135 W 27th St","New York","10001-0141","NY","US","+12125947171","","https://www.chelseadentalcare.com","https://www.facebook.com/1856341914639373","","0.9199122190475464","7","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"24e898c6-1ff1-4905-9fd0-0cf1950b10bb","Richard Ricci and Andrea Cambria","-73.98042409","40.74186668","dentist","general_dentistry | cosmetic_dentist","201 E 28th St","New York","10016-8538","NY","US","+12122134558","reception@gotomydentist.com","http://www.gotomydentist.com/","https://www.facebook.com/579922622040963","","0.9902192950248718","8","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"6980174c-cbe8-4248-9a6b-fd354dc66748","A Plus Family Dentistry","-74.05155855","40.71841111","dentist","general_dentistry | medical_service_organizations","273 Monmouth St","Jersey City","07302-4006","NJ","US","+12014357700","","","https://www.facebook.com/162924027060828","","0.9199122190475464","7","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"3b4b46b5-5ef1-4c11-9081-1fda1e431f77","Patricia Lynch DMD","-74.03288975","40.7417609","dentist","general_dentistry | cosmetic_dentist","255 4th St","Hoboken","07030-7341","NJ","US","+12016109000","dr.lynchsoffice@yahoo.com","http://patricialynchdmd.com/","https://www.facebook.com/184487961607315","","0.9199122190475464","9","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"5751ceb5-ff11-4a37-96d4-8146b1c2fe2c","Washington Dental Care","-74.0284839925156","40.7443357958326","dentist","","629 Washington St","Hoboken","07030","NJ","US","(201) 659-9090","washingtondentalcare@yahoo.com","http://www.drusharana.com","","","0.77","3","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2025-12-18T00:00:00.000 | 2026-06-11T11:57:15Z"
"38520d5b-92a2-4864-bb64-c04059d5fcd5","High Line Smile Design - Orthodontics for Everyone","-73.9965847770063","40.7483349345595","dentist","","357 8th Ave","New York","10001","NY","US","(212) 484-0711","renee.pompei.dds@gmail.com","https://highlinesmiledesign.com","https://www.facebook.com/612101989243955","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2026-04-03T00:00:00.000 | 2026-06-11T11:57:15Z"
"cbaac45e-2232-403f-8090-802ac29285d7","Rhonda M. Kavee DMD - ABC Dentistry RMR","-73.983149","40.74492707","dentist","pediatric_dentist | pediatrician","450 Park Ave S","New York","10016-7320","NY","US","+12126793030","abcdentistryrmr@gmail.com","http://www.abcdentistryrmrny.com","https://www.facebook.com/233951806674092","","0.5396890640258789","2","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"36587c34-5454-48ff-aaa0-047a0b50a45a","Sharon Stern","-74.02866182","40.74517445","dentist","general_dentistry | cosmetic_dentist","710 Washington St","Hoboken","07030-5175","NJ","US","+12016598800","hobokensmile@yahoo.com","http://www.drsharonstern.com/","https://www.facebook.com/122032511742073","","0.9902192950248718","9","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"2457b77c-645b-4033-b044-ff285e3fc02b","iSmile Dental","-73.9580509137618","40.7186259189131","dentist","","10 N 5th St","Brooklyn","11249","NY","US","(718) 709-3852","ismilewilliamsburg@gmail.com","https://www.helloismile.com","https://www.twitter.com/ismiledentalbk | https://www.facebook.com/517341888298508","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2026-04-08T00:00:00.000 | 2026-06-11T11:57:15Z"
"88c8f572-baa9-4f21-a255-1d9162ec4486","iro dental","-73.99276199","40.74821388","dentist","general_dentistry","352 7th Ave","New York","10001","NY","US","+19177810318","hello@irodental.com","https://www.irodental.com/","https://www.facebook.com/102767098344704","","0.9199122190475464","7","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"97e6bef9-3efe-4784-a9c8-47ef1da5d5b9","CitiDental - Manhattan","-73.996344","40.748881","dentist","orthodontist | doctor","305 W 28th St","New York","10001-7920","NY","US","+12129870777","info@citidental.com","http://www.citidental.com/","https://www.facebook.com/792005970851685","CitiDental","0.529306948184967","8","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"64b0516d-9e30-4ded-bbee-6d3f1bd4819c","NY1 Dental","-73.99648447","40.74897187","dentist","general_dentistry","305 W 28th St","New York","10001-7920","NY","US","+12128040500","ny1dentist@gmail.com","https://www.ny1dentist.com/","https://www.facebook.com/605314266600202","","0.965327799320221","9","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"af94ad14-d5e5-48fa-8101-ed7ddbe5dedb","Dental Arts of Hoboken","-74.02852997","40.74555352","dentist","general_dentistry | cosmetic_dentist","726 Washington St","Hoboken","07030-5169","NJ","US","+12019639000","info@dentalartsofhoboken.com","https://www.dentalartsofhoboken.com","https://www.facebook.com/1375856255986872","","0.9902192950248718","9","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"eeba6fa7-56b6-4500-9f68-518efe5f8d42","Jeffrey Nirenstein Dental","-73.9823093084032","40.7451603582644","dentist","","461 Park Ave S","New York","10016","NY","US","(212) 532-7770","","https://www.zocdoc.com/dentist/anna-lekht-dds-171854","","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2025-06-23T00:00:00.000 | 2026-06-11T11:57:15Z"
"e5dcdac0-78e1-45e1-a462-d0c7f72763a2","Jeffry Nirenstein and Anna Lekht Dental","-73.98243436","40.74526841","dentist","doctor | cosmetic_dentist","461 Park Ave S","New York","10016-6822","NY","US","+12125327770","jndpc2001@gmail.com","https://www.zocdoc.com/dentist/anna-lekht-dds-171854","https://www.facebook.com/1092997457437069","","0.9286174178123474","9","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"823222cc-963c-4c2f-abb6-b6c7b0d626e2","The Dental Boutique","-73.99183482","40.748336","dentist","general_dentistry | cosmetic_dentist","151 W 30th St","New York","10001-4007","NY","US","+16466493116","info@dentalboutiquenyc.com","http://www.dentalboutiquenyc.com/","https://www.facebook.com/539597592786100","","0.9902192950248718","7","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"9aec0181-e3b7-487c-8525-1c9f90d00e86","Limitless Dental - Jersey City","-74.04558634","40.73481215","dentist","general_dentistry | doctor","314 Coles St","Jersey City","07310-1015","NJ","US","+12014840480","coaching@limitlessdentaljc.com","http://www.limitlessce.com/","https://www.facebook.com/731920133330225","","0.9964233100414276","9","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
